Timestamp, Latitude, Longitude, Course, Heart Rate, Speed, Slope,Altitude, KiloCalories, Wind Direction, Wind Speed, Pressure, Temperature

2021/08/20 14:38:51,48.10180376966859,11.2937086322967,-1,-1,-1,-0.9157624195364303,559.3944854736328, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:38:52,48.10180430119459,11.2937147037886,-1,-1,-1,-0.9157624195364303,558.9768218994141, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:38:52,48.10180372703428,11.29371195591064,-1,-1,-1,-0.7429989230941219,558.8175201416016, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:38:53,48.10180350832655,11.29371339504939,-1,-1,-1,-0.8156974764427076,558.7278594970703, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:38:59,48.10173042969878,11.29372630979128,-1,-1,-1,0.3371191553145435,561.4865837097168, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:00,48.10175925429443,11.29374263302924,-1,-1,3.845601558685303,-2.899771289882112,551.545587825651, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:01,48.10181267939544,11.29379679122004,-1,-1,3.898361206054688,-6.365982267658491,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:02,48.10182382033537,11.29384659404939,-1,-1,-1,14.09933578876234,560.9731022644044, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:03,48.10184610221514,11.29394619972927,-1,-1,-1,0.7049633081283714,566.487312286377, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:04,48.10190972955829,11.29416244233697,-1,-1,3.845601558685303,-3.447872235544199,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:05,48.10194110742037,11.29426995401412,-1,-1,3.5311439037323,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:06,48.10195630518555,11.29428970670084,-1,-1,3.5311439037323,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:07,48.10193741503551,11.29422183096218,-1,-1,3.484266519546509,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:08,48.10186340547469,11.29408981233683,-1,77,3.054980039596558,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:09,48.10186473364994,11.29401746838824,-1,77,1.571871519088745,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:10,48.10185739147348,11.29396617610017,-1,77,0.97739577293396,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:11,48.10183425456279,11.29386573236108,-1,77,1.240501999855042,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:12,48.10183842879777,11.29388123285589,-1,77,-1,44.31323516861405,560.9731022644044, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:14,48.10177273021992,11.29372813042713,-1,77,0.97739577293396,-4.071531425798747,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:15,48.10176775633977,11.29373390055838,-1,77,-1,78.72294079843599,560.9731022644044, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:16,48.1017673186709,11.29374177927601,-1,74,0.8457457423210144,-93.64201316091643,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:17,48.10174785948464,11.29364647841823,-1,74,1.018266677856445,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:18,48.10174557717174,11.29361082721939,-1,74,0.9752744436264038,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:19,48.10173747206103,11.29355921806484,-1,75,0.9752744436264038,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:20,48.10173390771865,11.29351299163029,-1,75,0.1896177530288696,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:21,48.10176052135033,11.29352766658038,-1,75,0.1707317680120468,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:22,48.10178217094764,11.29353652398781,-1,75,0.7054721713066101,0,505.8310020446778, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:23,48.10186972892793,11.29354247424925,-1,75,0.3405119776725769,3.415641857018591,539.1220796766132, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:24,48.10183970040116,11.29356677915262,-1,77,0.07725712656974792,5.752692826475884,560.9731022644044, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:25,48.1018058445044,11.29356863542846,-1,77,0.3399578034877777,1.463669988008623,566.487312286377, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:25,48.10179461912561,11.29356662378518,-1,77,0.3316949903964996,0.4385938578661258,567.0387332885742, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:26,48.10177058018119,11.29354932235872,-1,77,0.1514134705066681,0.01858136342819025,567.093875388794, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:27,48.10177372734,11.2935923459939,-1,77,0.1081400960683823,0.001710530670786801,567.0993895988159, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:28,48.10176387446564,11.29361526972351,-1,77,0.1599674820899963,0.0002717986352731228,567.0999410198182, 0, 340, 2.06, 1018, 23.04 
2021/08/20 14:39:29,48.10175699526372,11.29361665545378,-1,77,0.249719575047493,7.143552151850577e-05,567.0999961619184, 0, 340, 2.06, 1018, 23.04 
