Timestamp; Latitude; Longitude; Course; Heart Rate; Speed; Slope;Altitude; KiloCalories; Wind Direction; Wind Speed; Pressure; Temperature
;;;;;;;;;;;;
2021/07/06 14:04:40;48.10166172900238;11.2935487671972;-1;-1;-1;-10.91588823021998;562.955997467041;0;320;4.63;1011;27.6
2021/07/06 14:04:41;48.10165707723484;11.29354500344977;-1;-1;-1;-10.91588823021998;556.5334320068359;0;320;4.63;1011;27.6
2021/07/06 14:04:47;48.10173046610385;11.29360819967578;-1;-1;-1;0.07184348823255766;557.2102851867676;0;320;4.63;1011;27.6
2021/07/06 14:04:48;48.1017341676617;11.29361135513428;-1;-1;-1;0.5709769496231359;557.4809265136719;0;320;4.63;1011;27.6
2021/07/06 14:04:48;48.1016692243206;11.29367895270419;-1;-1;-1;0.231888098388265;559.5224151611328;0;320;4.63;1011;27.6
2021/07/06 14:04:49;48.10184156563854;11.29354797304158;-1;-1;1.040064573287964;-2.496611005092757;505.8329246520997;0;320;4.63;1011;27.6
2021/07/06 14:04:50;48.10178170537176;11.29355778252796;-1;-1;0.6933770775794983;9.158019436289107;567.1599828969885;0;320;4.63;1011;27.6
2021/07/06 14:04:51;48.10179906226264;11.29358857615259;-1;-1;0.1620662957429886;-2.063598077743621;560.9738987731934;0;320;4.63;1011;27.6
2021/07/06 14:04:52;48.10173055151176;11.29354417836704;-1;-1;0.3681325018405914;0.6639038188216072;566.4878313903808;0;320;4.63;1011;27.6
2021/07/06 14:04:53;48.10170285468625;11.29350759729335;-1;87;0.1241018250584602;0.1340597760399841;567.0391147888183;0;320;4.63;1011;27.6
2021/07/06 14:04:54;48.1016927847207;11.29348370101811;-1;87;0.01103715319186449;0.02618958674788023;567.0941881970216;0;320;4.63;1011;27.6
2021/07/06 14:04:55;48.10168484718061;11.29346580047458;-1;87;0.02039556391537189;0.003409838592272817;567.0996406062012;0;320;4.63;1011;27.6
2021/07/06 14:04:56;48.10168691783598;11.2934653806612;-1;87;0.159694105386734;0.00234638388403034;567.1001858471192;0;320;4.63;1011;27.6
2021/07/06 14:04:57;48.10168246265104;11.29346673720266;-1;87;0.2563225626945496;-8.060296322801647e-07;567.1001854395703;0;320;4.63;1011;27.6
2021/07/06 14:04:58;48.10170241677115;11.29345983331291;-1;88;0.198644146323204;-1.789256925028597e-08;567.1001853988155;0;320;4.63;1011;27.6
2021/07/06 14:04:59;48.10170983949223;11.29350077717564;-1;88;0.1470459401607513;-1.738776755350586e-05;567.1001304630993;0;320;4.63;1011;27.6
2021/07/06 14:05:00;48.10171338306703;11.29351261747466;-1;88;0.198644146323204;-5.687170138572598e-06;567.1001249695277;0;320;4.63;1011;27.6
2021/07/06 14:05:01;48.10171451510053;11.29350769246874;-1;88;0.07859977334737778;-1.416456624031338e-06;567.1001244201706;0;320;4.63;1011;27.6
2021/07/06 14:05:02;48.10171164536912;11.29350390298613;-1;89;0.2219059765338898;-0.000129064711240358;567.1000694335942;0;320;4.63;1011;27.6
2021/07/06 14:05:03;48.10170627119191;11.29350055859223;-1;89;0.01064057089388371;-8.492654538034835e-06;567.1000639349365;0;320;4.63;1011;27.6
2021/07/06 14:05:04;48.10170223351482;11.29350730241891;-1;90;0.1502044945955276;-8.161431896010492e-07;567.1000633850708;0;320;4.63;1011;27.6
2021/07/06 14:05:05;48.10170060524472;11.29351263765053;-1;90;0.05541253089904785;-1.259132827364452e-07;567.1000633300841;0;320;4.63;1011;27.6
2021/07/06 14:05:06;48.10169927588571;11.2935194647936;-1;90;0.1739061623811722;-1.038303699752063e-08;567.1000633245856;0;320;4.63;1011;27.6
2021/07/06 14:05:07;48.10169897380631;11.29352158406307;-1;90;0.0797615647315979;-3.407312041483769e-09;567.1000633240357;0;320;4.63;1011;27.6
2021/07/06 14:05:08;48.10170048334422;11.29352432321478;-1;94;0.06458816677331924;-2.082628196887045e-10;567.1000633239806;0;320;4.63;1011;27.6
2021/07/06 14:05:09;48.10170219777915;11.29352924240426;-1;94;0.3007479608058929;-1.321174041646638e-11;567.1000633239752;0;320;4.63;1011;27.6
2021/07/06 14:05:10;48.10170370214101;11.29352429596098;-1;94;0.3007479608058929;-0.0001357551553437745;567.1000083923341;0;320;4.63;1011;27.6
2021/07/06 14:05:11;48.10171060415502;11.29351670527957;-1;94;0.2565866410732269;-5.762338909983528e-06;567.10000289917;0;320;4.63;1011;27.6
2021/07/06 14:05:12;48.10171116647373;11.29351011994403;-1;94;0.09345986694097519;-1.110895542275217e-06;567.1000023498536;0;320;4.63;1011;27.6
2021/07/06 14:05:13;48.10171670171906;11.29352745847028;-1;94;0.2565866410732269;-3.839625786751224e-08;567.100002294922;0;320;4.63;1011;27.6
2021/07/06 14:05:14;48.10171624754351;11.29351636197436;-1;94;0.5583717823028564;-6.633796749580695e-09;567.1000022894287;0;320;4.63;1011;27.6
2021/07/06 14:05:15;48.10171863349701;11.29351551329587;-1;94;0.6343094110488892;-2.014061148910764e-09;567.1000022888794;0;320;4.63;1011;27.6
2021/07/06 14:05:16;48.10172364514057;11.29350572137269;-1;94;0.5583717823028564;-5.98218687844021e-11;567.1000022888245;0;320;4.63;1011;27.6
2021/07/06 14:05:17;48.10172723990719;11.29349128216155;-1;89;0.09022165089845657;-4.755958763433346e-12;567.100002288819;0;320;4.63;1011;27.6
2021/07/06 14:05:18;48.10172239657923;11.29350571722362;-1;90;0.3149986267089844;-4.726894702255155e-13;567.1000022888185;0;320;4.63;1011;27.6
